song_base,artist_canon,genius_id,genius_url,genius_path,genius_full_title,genius_primary_artist,genius_pageviews,genius_pyongs,genius_annotation_count,genius_lyrics_state,match_score,title_has_spanish_char,title_has_spanish_word,genius_has_spanish_translation_hint
wanna be that song,brett eldredge,2301347.0,https://genius.com/Brett-eldredge-wanna-be-that-song-lyrics,/Brett-eldredge-wanna-be-that-song-lyrics,Wanna Be That Song by Brett Eldredge,Brett Eldredge,18276.0,,2.0,complete,1.0,False,False,False
sex with me,rihanna,2414113.0,https://genius.com/Rihanna-sex-with-me-lyrics,/Rihanna-sex-with-me-lyrics,Sex With Me by Rihanna,Rihanna,1174650.0,,12.0,complete,1.0,False,False,False
some kind of drug,g-eazy featuring marc e. bassy,2355208.0,https://genius.com/G-eazy-some-kind-of-drug-lyrics,/G-eazy-some-kind-of-drug-lyrics,Some Kind of Drug by G-Eazy (Ft. Marc E. Bassy),G-Eazy,391178.0,,11.0,complete,0.676056338028169,False,False,False
cheap thrills,sia featuring sean paul,,,,,,,,,,0.0,False,False,False
don't let me down,the chainsmokers featuring daya,2416822.0,https://genius.com/The-chainsmokers-dont-let-me-down-lyrics,/The-chainsmokers-dont-let-me-down-lyrics,Don't Let Me Down by The Chainsmokers (Ft. Daya),The Chainsmokers,929525.0,,5.0,complete,0.8048780487804879,False,False,False
the greatest,sia featuring kendrick lamar,,,,,,,,,,0.0,False,False,False
bad romance,lady gaga,1313.0,https://genius.com/Lady-gaga-bad-romance-lyrics,/Lady-gaga-bad-romance-lyrics,Bad Romance by Lady Gaga,Lady Gaga,1709265.0,,12.0,complete,1.0,False,False,False
handclap,fitz and the tantrums,2444807.0,https://genius.com/Fitz-and-the-tantrums-handclap-lyrics,/Fitz-and-the-tantrums-handclap-lyrics,HandClap by Fitz and The Tantrums,Fitz and The Tantrums,406194.0,,4.0,complete,1.0,False,False,False
sacrifices,big sean featuring migos,2959787.0,https://genius.com/Big-sean-sacrifices-lyrics,/Big-sean-sacrifices-lyrics,Sacrifices by Big Sean (Ft. Migos),Big Sean,555663.0,,25.0,complete,0.7037037037037037,False,False,False
halfway off the balcony,big sean,2955099.0,https://genius.com/Big-sean-halfway-off-the-balcony-lyrics,/Big-sean-halfway-off-the-balcony-lyrics,Halfway Off the Balcony by Big Sean,Big Sean,308327.0,,21.0,complete,1.0,False,True,False
jump out the window,big sean,2970625.0,https://genius.com/Big-sean-jump-out-the-window-lyrics,/Big-sean-jump-out-the-window-lyrics,Jump Out the Window by Big Sean,Big Sean,467452.0,,11.0,complete,1.0,False,False,False
owe me,big sean,2970630.0,https://genius.com/Big-sean-owe-me-lyrics,/Big-sean-owe-me-lyrics,Owe Me by Big Sean,Big Sean,269720.0,,21.0,complete,1.0,False,False,False
beauty and the beast,ariana grande and john legend,2953249.0,https://genius.com/Ariana-grande-and-john-legend-beauty-and-the-beast-lyrics,/Ariana-grande-and-john-legend-beauty-and-the-beast-lyrics,Beauty and the Beast by Ariana Grande & John Legend,Ariana Grande,376297.0,,2.0,complete,0.8095238095238095,False,False,False
i don't,mariah carey featuring yg,2969785.0,https://genius.com/Mariah-carey-i-dont-lyrics,/Mariah-carey-i-dont-lyrics,I Don't by Mariah Carey (Ft. YG),Mariah Carey,56381.0,,1.0,complete,0.7307692307692307,False,False,False
80s mercedes,maren morris,2282945.0,https://genius.com/Maren-morris-80s-mercedes-lyrics,/Maren-morris-80s-mercedes-lyrics,80s Mercedes by Maren Morris,Maren Morris,124542.0,,7.0,complete,1.0,False,False,False
now and later,sage the gemini,2881810.0,https://genius.com/Sage-the-gemini-now-and-later-lyrics,/Sage-the-gemini-now-and-later-lyrics,Now and Later by Sage The Gemini,Sage The Gemini,365740.0,,16.0,complete,1.0,False,True,False
otw,dj luke nasty,2807632.0,https://genius.com/Dj-luke-nasty-otw-lyrics,/Dj-luke-nasty-otw-lyrics,OTW by DJ Luke Nasty,DJ Luke Nasty,365285.0,,2.0,complete,1.0,False,False,False
light,big sean featuring jeremih,2960547.0,https://genius.com/Big-sean-light-lyrics,/Big-sean-light-lyrics,Light by Big Sean (Ft. Jeremih),Big Sean,213601.0,,14.0,complete,0.6086956521739131,False,False,False
kelly price,migos featuring travis scott,,,,,,,,,,0.0,False,False,False
blue ain't your color,keith urban,2469694.0,https://genius.com/Keith-urban-blue-aint-your-color-lyrics,/Keith-urban-blue-aint-your-color-lyrics,Blue Ain't Your Color by Keith Urban,Keith Urban,303937.0,,5.0,complete,0.9846153846153847,False,False,False
x,21 savage and metro boomin featuring future,,,,,,,,,,0.0,False,False,False
call casting,migos,2946518.0,https://genius.com/Migos-call-casting-lyrics,/Migos-call-casting-lyrics,Call Casting by Migos,Migos,497331.0,,34.0,complete,1.0,False,False,False
run up,major lazer featuring partynextdoor and nicki minaj,,,,,,,,,,0.0,False,False,False
i'm better,missy elliott featuring lamb,2967124.0,https://genius.com/Missy-elliott-im-better-lyrics,/Missy-elliott-im-better-lyrics,I'm Better by Missy Elliott (Ft. Cainon Lamb),Missy Elliott,115104.0,,9.0,complete,0.7419354838709677,False,True,False
get right witcha,migos,2948950.0,https://genius.com/Migos-get-right-witcha-lyrics,/Migos-get-right-witcha-lyrics,Get Right Witcha by Migos,Migos,751848.0,,29.0,complete,1.0,False,False,False
if the boot fits,granger smith,2473985.0,https://genius.com/Granger-smith-if-the-boot-fits-lyrics,/Granger-smith-if-the-boot-fits-lyrics,If The Boot Fits by Granger Smith,Granger Smith,,,0.0,complete,1.0,False,False,False
dirty laundry,carrie underwood,2333298.0,https://genius.com/Carrie-underwood-dirty-laundry-lyrics,/Carrie-underwood-dirty-laundry-lyrics,Dirty Laundry by Carrie Underwood,Carrie Underwood,34133.0,,2.0,complete,1.0,False,False,False
fresh eyes,andy grammer,2828050.0,https://genius.com/Andy-grammer-fresh-eyes-lyrics,/Andy-grammer-fresh-eyes-lyrics,Fresh Eyes by Andy Grammer,Andy Grammer,340769.0,,2.0,complete,1.0,False,False,False
culture,migos featuring dj khaled,,,,,,,,,,0.0,False,False,False
chill bill,rob $tone featuring j. davi$ and spooks,,,,,,,,,,0.0,False,False,False
cold water,major lazer featuring justin bieber and mo,,,,,,,,,,0.0,False,False,False
love on the weekend,john mayer,2905373.0,https://genius.com/John-mayer-love-on-the-weekend-lyrics,/John-mayer-love-on-the-weekend-lyrics,Love on the Weekend by John Mayer,John Mayer,103140.0,,6.0,complete,1.0,False,False,False
sneakin',drake featuring 21 savage,,,,,,,,,,0.0,False,False,False
song for another time,old dominion,2380704.0,https://genius.com/Old-dominion-song-for-another-time-lyrics,/Old-dominion-song-for-another-time-lyrics,Song for Another Time by Old Dominion,Old Dominion,27901.0,,25.0,complete,1.0,False,False,False
say it,flume featuring tove lo,,,,,,,,,,0.0,False,False,False
water,ugly god,2444781.0,https://genius.com/Ugly-god-water-lyrics,/Ugly-god-water-lyrics,Water by Ugly God,Ugly God,1052901.0,,23.0,complete,1.0,False,True,False
running back,wale featuring lil wayne,2947324.0,https://genius.com/Wale-running-back-lyrics,/Wale-running-back-lyrics,Running Back by Wale (Ft. Lil Wayne),Wale,162277.0,,16.0,complete,0.6296296296296297,False,False,False
you was right,lil uzi vert,2456795.0,https://genius.com/Lil-uzi-vert-you-was-right-lyrics,/Lil-uzi-vert-you-was-right-lyrics,You Was Right by Lil Uzi Vert,Lil Uzi Vert,1249427.0,,8.0,complete,1.0,False,False,False
in the name of love,martin garrix and bebe rexha,,,,,,,,,,0.0,False,False,False
not afraid anymore,halsey,2953972.0,https://genius.com/Halsey-not-afraid-anymore-lyrics,/Halsey-not-afraid-anymore-lyrics,Not Afraid Anymore by Halsey,Halsey,126983.0,,4.0,complete,1.0,False,False,False
red opps,21 savage,2280469.0,https://genius.com/21-savage-red-opps-lyrics,/21-savage-red-opps-lyrics,Red Opps by 21 Savage,21 Savage,730427.0,,4.0,complete,1.0,False,False,False
neighbors,j. cole,2924189.0,https://genius.com/J-cole-neighbors-lyrics,/J-cole-neighbors-lyrics,Neighbors by J. Cole,J. Cole,1665466.0,,17.0,complete,1.0,False,False,False
timeless,a boogie wit da hoodie featuring dj spinking,2874462.0,https://genius.com/A-boogie-wit-da-hoodie-timeless-lyrics,/A-boogie-wit-da-hoodie-timeless-lyrics,Timeless by A Boogie wit da Hoodie (Ft. DJ SpinKing),A Boogie wit da Hoodie,956655.0,,19.0,complete,0.7380952380952381,False,False,False
parachute,chris stapleton,1778814.0,https://genius.com/Chris-stapleton-parachute-lyrics,/Chris-stapleton-parachute-lyrics,Parachute by Chris Stapleton,Chris Stapleton,96721.0,,8.0,complete,1.0,False,True,False
all we know,the chainsmokers featuring phoebe ryan,2867244.0,https://genius.com/The-chainsmokers-all-we-know-lyrics,/The-chainsmokers-all-we-know-lyrics,All We Know by The Chainsmokers (Ft. Phoebe Ryan),The Chainsmokers,766182.0,,9.0,complete,0.717948717948718,False,False,False
just hold on,steve aoki and louis tomlinson,,,,,,,,,,0.0,False,False,False
beibs in the trap,travis scott,2849762.0,https://genius.com/Travis-scott-beibs-in-the-trap-lyrics,/Travis-scott-beibs-in-the-trap-lyrics,beibs in the trap by Travis Scott (Ft. NAV),Travis Scott,2212445.0,,22.0,complete,1.0,False,False,False
my sh t,a boogie wit da hoodie,7401098.0,https://genius.com/A-boogie-wit-da-hoodie-my-sht-lyrics,/A-boogie-wit-da-hoodie-my-sht-lyrics,My Sh*t by A Boogie wit da Hoodie,A Boogie wit da Hoodie,,,0.0,complete,1.0,False,False,False
ooouuu,young m.a,2474069.0,https://genius.com/Young-ma-ooouuu-lyrics,/Young-ma-ooouuu-lyrics,OOOUUU by Young M.A,Young M.A,3953524.0,,28.0,complete,1.0,False,False,False
i hate u i love u,gnash featuring olivia o'brien,,,,,,,,,,0.0,False,False,False
may we all,florida georgia line featuring tim mcgraw,2821444.0,https://genius.com/Florida-georgia-line-may-we-all-lyrics,/Florida-georgia-line-may-we-all-lyrics,May We All by Florida Georgia Line (Ft. Tim McGraw),Florida Georgia Line,69114.0,,8.0,complete,0.7469879518072289,False,False,False
sleep without you,brett young,2865301.0,https://genius.com/Brett-young-sleep-without-you-lyrics,/Brett-young-sleep-without-you-lyrics,Sleep Without You by Brett Young,Brett Young,16519.0,,1.0,complete,1.0,False,False,False
drinkin' too much,sam hunt,2945334.0,https://genius.com/Sam-hunt-drinkin-too-much-lyrics,/Sam-hunt-drinkin-too-much-lyrics,Drinkin' Too Much by Sam Hunt,Sam Hunt,78248.0,,7.0,complete,1.0,False,False,False
immortal,j. cole,2923332.0,https://genius.com/J-cole-immortal-lyrics,/J-cole-immortal-lyrics,Immortal by J. Cole,J. Cole,1281082.0,,20.0,complete,1.0,False,False,False
what they want,russ,2288471.0,https://genius.com/Russ-what-they-want-lyrics,/Russ-what-they-want-lyrics,What They Want by Russ,Russ,1200494.0,,21.0,complete,1.0,False,False,False
unsteady,x ambassadors,363729.0,https://genius.com/X-ambassadors-unsteady-lyrics,/X-ambassadors-unsteady-lyrics,Unsteady by X Ambassadors,X Ambassadors,430786.0,,6.0,complete,1.0,False,True,False
too much sauce,dj esco featuring future and lil uzi vert,,,,,,,,,,0.0,False,False,False
how i'll always be,tim mcgraw,2346315.0,https://genius.com/Tim-mcgraw-how-ill-always-be-lyrics,/Tim-mcgraw-how-ill-always-be-lyrics,How I'll Always Be by Tim McGraw,Tim McGraw,7093.0,,1.0,complete,0.9824561403508771,False,False,False
hallelujah,pentatonix,2888288.0,https://genius.com/Pentatonix-hallelujah-lyrics,/Pentatonix-hallelujah-lyrics,Hallelujah by Pentatonix,Pentatonix,340230.0,,6.0,complete,1.0,False,False,False
shaky shaky,daddy yankee,2455267.0,https://genius.com/Daddy-yankee-shaky-shaky-lyrics,/Daddy-yankee-shaky-shaky-lyrics,Shaky Shaky by Daddy Yankee,Daddy Yankee,67948.0,,0.0,complete,1.0,False,False,False
key to the streets,yfn lucci featuring migos and trouble,2426609.0,https://genius.com/Yfn-lucci-key-to-the-streets-lyrics,/Yfn-lucci-key-to-the-streets-lyrics,Key to the Streets by YFN Lucci (Ft. Migos & Trouble),YFN Lucci,349161.0,,28.0,complete,0.6666666666666666,False,False,False
we know the way,opetaia foa'i and lin-manuel miranda,2903009.0,https://genius.com/Lin-manuel-miranda-and-opetaia-foai-we-know-the-way-finale-lyrics,/Lin-manuel-miranda-and-opetaia-foai-we-know-the-way-finale-lyrics,We Know the Way (Finale) by Lin-Manuel Miranda & Opetaia Foa'i,Lin-Manuel Miranda,32460.0,,3.0,complete,0.7741935483870968,False,False,False
careless whisper,wham! featuring george michael,10955367.0,https://genius.com/George-michael-careless-whisper-slowed-lyrics,/George-michael-careless-whisper-slowed-lyrics,Careless Whisper (slowed) by George Michael,George Michael,,,0.0,complete,0.8095238095238095,False,False,False
faith,george michael,110100.0,https://genius.com/George-michael-faith-lyrics,/George-michael-faith-lyrics,Faith by George Michael,George Michael,352848.0,,6.0,complete,1.0,False,False,False
pick up the phone,young thug and travis scott featuring quavo,,,,,,,,,,0.0,False,False,False
no flockin,kodak black,570825.0,https://genius.com/Kodak-black-no-flockin-lyrics,/Kodak-black-no-flockin-lyrics,No Flockin by Kodak Black,Kodak Black,2116819.0,,25.0,complete,1.0,False,False,False
black barbies,nicki minaj x mike will made-it,,,,,,,,,,0.0,False,False,False
hate u love u,olivia o'brien,2861337.0,https://genius.com/Olivia-obrien-hate-u-love-u-lyrics,/Olivia-obrien-hate-u-love-u-lyrics,hate u love u by Olivia O'Brien,Olivia O’Brien,333465.0,,4.0,complete,0.9818181818181818,False,True,False
mary did you know,pentatonix,7379184.0,https://genius.com/Pentatonix-mary-did-you-know-lyrics,/Pentatonix-mary-did-you-know-lyrics,"Mary, Did You Know? by Pentatonix",Pentatonix,275495.0,,0.0,complete,1.0,False,False,False
do you mind,"dj khaled featuring nicki minaj, chris brown, august alsina, jeremih, future and rick ross",,,,,,,,,,0.0,False,False,False
1 night,lil yachty,2602578.0,https://genius.com/Lil-yachty-1night-lyrics,/Lil-yachty-1night-lyrics,1Night by Lil Yachty,Lil Yachty,622075.0,,14.0,complete,0.9714285714285714,False,False,False
change,j. cole,2925371.0,https://genius.com/J-cole-change-lyrics,/J-cole-change-lyrics,Change by J. Cole,J. Cole,1303271.0,,23.0,complete,1.0,False,False,False
she's mine pt 1,j. cole,2925379.0,https://genius.com/J-cole-shes-mine-pt-1-lyrics,/J-cole-shes-mine-pt-1-lyrics,"She's Mine, Pt. 1 by J. Cole",J. Cole,1042791.0,,9.0,complete,0.9767441860465116,False,True,False
ville mentality,j. cole,2922097.0,https://genius.com/J-cole-ville-mentality-lyrics,/J-cole-ville-mentality-lyrics,Ville Mentality by J. Cole,J. Cole,581942.0,,9.0,complete,1.0,False,False,False
for whom the bell tolls,j. cole,2924244.0,https://genius.com/J-cole-for-whom-the-bell-tolls-lyrics,/J-cole-for-whom-the-bell-tolls-lyrics,For Whom the Bell Tolls by J. Cole,J. Cole,647931.0,,5.0,complete,1.0,False,False,False
six feet under,the weeknd,2913726.0,https://genius.com/The-weeknd-six-feet-under-lyrics,/The-weeknd-six-feet-under-lyrics,Six Feet Under by The Weeknd,The Weeknd,1097955.0,,8.0,complete,1.0,False,False,False
sidewalks,the weeknd featuring kendrick lamar,,,,,,,,,,0.0,False,False,False
foldin clothes,j. cole,2925372.0,https://genius.com/J-cole-foldin-clothes-lyrics,/J-cole-foldin-clothes-lyrics,Foldin Clothes by J. Cole,J. Cole,582107.0,,8.0,complete,1.0,False,False,False
4 your eyez only,j. cole,2924190.0,https://genius.com/J-cole-4-your-eyez-only-lyrics,/J-cole-4-your-eyez-only-lyrics,4 Your Eyez Only by J. Cole,J. Cole,1857228.0,,38.0,complete,1.0,False,False,False
she's mine pt 2,j. cole,2925378.0,https://genius.com/J-cole-shes-mine-pt-2-lyrics,/J-cole-shes-mine-pt-2-lyrics,"She's Mine, Pt. 2 by J. Cole",J. Cole,741675.0,,10.0,complete,0.9767441860465116,False,True,False
false prophets,j. cole,2922649.0,https://genius.com/J-cole-false-prophets-lyrics,/J-cole-false-prophets-lyrics,False Prophets by J. Cole,J. Cole,1123752.0,,19.0,complete,1.0,False,False,False
everybody dies,j. cole,2922654.0,https://genius.com/J-cole-everybody-dies-lyrics,/J-cole-everybody-dies-lyrics,​everybody dies by J. Cole,J. Cole,889150.0,,20.0,complete,1.0,False,False,False
come and see me,partynextdoor featuring drake,2442052.0,https://genius.com/Partynextdoor-and-drake-come-and-see-me-lyrics,/Partynextdoor-and-drake-come-and-see-me-lyrics,Come and See Me by PARTYNEXTDOOR & Drake,PARTYNEXTDOOR,2602252.0,,14.0,complete,0.7837837837837838,False,False,False
darlin' don't go,sundance head,,,,,,,,,,0.0,False,False,False
deja vu,post malone featuring justin bieber,2823963.0,https://genius.com/Post-malone-deja-vu-lyrics,/Post-malone-deja-vu-lyrics,Deja Vu by Post Malone (Ft. Justin Bieber),Post Malone,967167.0,,11.0,complete,0.6129032258064516,False,False,False
at last,sundance head,,,,,,,,,,0.0,False,False,False
setting the world on fire,kenny chesney featuring p!nk,2825459.0,https://genius.com/Kenny-chesney-setting-the-world-on-fire-lyrics,/Kenny-chesney-setting-the-world-on-fire-lyrics,Setting the World on Fire by Kenny Chesney (Ft. P!nk),Kenny Chesney,36510.0,,2.0,complete,0.8387096774193549,False,False,False
die for you,the weeknd,2911557.0,https://genius.com/The-weeknd-die-for-you-lyrics,/The-weeknd-die-for-you-lyrics,Die For You by The Weeknd,The Weeknd,5146806.0,,12.0,complete,1.0,False,False,False
this is what you came for,calvin harris featuring rihanna,,,,,,,,,,0.0,False,False,False
ride,twenty one pilots,725792.0,https://genius.com/Twenty-one-pilots-ride-lyrics,/Twenty-one-pilots-ride-lyrics,Ride by twenty one pilots,twenty one pilots,1510227.0,,14.0,complete,1.0,False,False,False
needed me,rihanna,2413890.0,https://genius.com/Rihanna-needed-me-lyrics,/Rihanna-needed-me-lyrics,Needed Me by Rihanna,Rihanna,2312134.0,,12.0,complete,1.0,False,False,False
one dance,drake featuring wizkid and kyla,,,,,,,,,,0.0,False,False,False
tiimmy turner,desiigner,2746924.0,https://genius.com/Desiigner-tiimmy-turner-lyrics,/Desiigner-tiimmy-turner-lyrics,Tiimmy Turner by Desiigner,Desiigner,2588112.0,,15.0,complete,1.0,False,True,False
secrets,the weeknd,2916544.0,https://genius.com/The-weeknd-secrets-lyrics,/The-weeknd-secrets-lyrics,Secrets by The Weeknd,The Weeknd,759124.0,,6.0,complete,1.0,False,False,False
me and your mama,childish gambino,2133930.0,https://genius.com/Childish-gambino-me-and-your-mama-lyrics,/Childish-gambino-me-and-your-mama-lyrics,Me and Your Mama by Childish Gambino,Childish Gambino,902301.0,,10.0,complete,1.0,False,False,False
home,gnash featuring johnny yukon,,,,,,,,,,0.0,False,False,False
true colors,the weeknd,2475085.0,https://genius.com/The-weeknd-true-colors-lyrics,/The-weeknd-true-colors-lyrics,True Colors by The Weeknd,The Weeknd,895087.0,,2.0,complete,1.0,False,False,False
middle of a memory,cole swindell,2468141.0,https://genius.com/Cole-swindell-middle-of-a-memory-lyrics,/Cole-swindell-middle-of-a-memory-lyrics,Middle of a Memory by Cole Swindell,Cole Swindell,16180.0,,1.0,complete,1.0,False,True,False
rockin',the weeknd,2911569.0,https://genius.com/The-weeknd-rockin-lyrics,/The-weeknd-rockin-lyrics,Rockin' by The Weeknd,The Weeknd,445551.0,,6.0,complete,1.0,False,False,False
all i know,the weeknd featuring future,2911560.0,https://genius.com/The-weeknd-all-i-know-lyrics,/The-weeknd-all-i-know-lyrics,All I Know by The Weeknd (Ft. Future),The Weeknd,681436.0,,12.0,complete,0.711864406779661,False,False,False
