date,rank,song,artist,last-week,peak-rank,weeks-on-board
2017-06-03,77,Scared To Be Lonely,Martin Garrix & Dua Lipa,76.0,76,11
2017-06-03,78,Hometown Girl,Josh Turner,72.0,56,12
2017-06-03,79,My Girl,Dylan Scott,83.0,79,4
2017-06-03,80,Bad Liar,Selena Gomez,0.0,80,1
2017-06-03,81,Every Time I Hear That Song,Blake Shelton,79.0,79,2
2017-06-03,82,Prblms,6LACK,81.0,72,8
2017-06-03,83,You Look Good,Lady Antebellum,90.0,60,6
2017-06-03,84,Yeah Boy,Kelsea Ballerini,66.0,65,13
2017-06-03,85,Drinkin' Problem,Midland,97.0,85,2
2017-06-03,86,Flatliner,Cole Swindell,88.0,86,4
2017-06-03,87,My Old Man,Zac Brown Band,0.0,68,2
2017-06-03,88,Chained To The Rhythm,Katy Perry Featuring Skip Marley,87.0,4,14
2017-06-03,89,Good Drank,2 Chainz x Gucci Mane x Quavo,86.0,82,10
2017-06-03,90,Good Life,G-Eazy & Kehlani,73.0,59,5
2017-06-03,91,Any Ol' Barstool,Jason Aldean,82.0,52,17
2017-06-03,92,Whatever It Takes,Imagine Dragons,0.0,92,1
2017-06-03,93,Felices Los 4,Maluma,0.0,93,1
2017-06-03,94,Thunder,Imagine Dragons,92.0,70,3
2017-06-03,95,No Promises,Cheat Codes Featuring Demi Lovato,0.0,95,1
2017-06-03,96,Cake,Flo Rida & 99 Percent,84.0,73,6
2017-06-03,97,El Amante,Nicky Jam,93.0,93,8
2017-06-03,98,Ghost In This House,Lauren Duski,0.0,98,1
2017-06-03,99,Do Re Mi,blackbear,96.0,87,4
2017-06-03,100,Me Enamore,Shakira,0.0,100,1
2017-05-27,1,Despacito,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,3.0,1,17
2017-05-27,2,That's What I Like,Bruno Mars,2.0,1,17
2017-05-27,3,I'm The One,"DJ Khaled Featuring Justin Bieber, Quavo, Chance The Rapper & Lil Wayne",1.0,1,2
2017-05-27,4,Shape Of You,Ed Sheeran,5.0,1,18
2017-05-27,5,Humble.,Kendrick Lamar,4.0,1,6
2017-05-27,6,Mask Off,Future,7.0,5,12
2017-05-27,7,Something Just Like This,The Chainsmokers & Coldplay,6.0,3,12
2017-05-27,8,XO TOUR Llif3,Lil Uzi Vert,9.0,8,7
2017-05-27,9,Stay,Zedd & Alessia Cara,11.0,7,11
2017-05-27,10,iSpy,KYLE Featuring Lil Yachty,8.0,4,20
2017-05-27,11,It Ain't Me,Kygo x Selena Gomez,10.0,10,13
2017-05-27,12,Congratulations,Post Malone Featuring Quavo,16.0,12,20
2017-05-27,13,Say You Won't Let Go,James Arthur,13.0,13,29
2017-05-27,14,Issues,Julia Michaels,14.0,12,16
2017-05-27,15,Body Like A Back Road,Sam Hunt,15.0,6,15
2017-05-27,16,DNA.,Kendrick Lamar,12.0,4,4
2017-05-27,17,Location,Khalid,17.0,16,18
2017-05-27,18,Sign Of The Times,Harry Styles,28.0,4,5
2017-05-27,19,Passionfruit,Drake,18.0,8,8
2017-05-27,20,Believer,Imagine Dragons,20.0,20,14
2017-05-27,21,Bad And Boujee,Migos Featuring Lil Uzi Vert,22.0,1,26
2017-05-27,22,Rockabye,Clean Bandit Featuring Sean Paul & Anne-Marie,19.0,9,23
2017-05-27,23,Tunnel Vision,Kodak Black,21.0,6,12
2017-05-27,24,In Case You Didn't Know,Brett Young,31.0,24,14
2017-05-27,25,Closer,The Chainsmokers Featuring Halsey,23.0,1,41
2017-05-27,26,T-Shirt,Migos,25.0,19,17
2017-05-27,27,Swang,Rae Sremmurd,27.0,26,21
2017-05-27,28,Slide,Calvin Harris Featuring Frank Ocean & Migos,30.0,28,11
2017-05-27,29,Unforgettable,French Montana Featuring Swae Lee,42.0,29,5
2017-05-27,30,Rolex,Ayo & Teo,33.0,30,13
2017-05-27,31,Hurricane,Luke Combs,34.0,31,13
2017-05-27,32,Now Or Never,Halsey,38.0,32,5
2017-05-27,33,Goosebumps,Travis Scott,32.0,32,26
2017-05-27,34,Cold,Maroon 5 Featuring Future,29.0,16,13
2017-05-27,35,24K Magic,Bruno Mars,35.0,4,31
2017-05-27,36,Redbone,Childish Gambino,44.0,36,23
2017-05-27,37,Paris,The Chainsmokers,24.0,6,17
2017-05-27,38,Castle On The Hill,Ed Sheeran,47.0,6,18
2017-05-27,39,Love On The Brain,Rihanna,36.0,5,30
2017-05-27,40,There's Nothing Holdin' Me Back,Shawn Mendes,49.0,40,3
2017-05-27,41,Swalla,Jason Derulo Featuring Nicki Minaj & Ty Dolla $ign,46.0,41,8
2017-05-27,42,Scars To Your Beautiful,Alessia Cara,45.0,8,37
2017-05-27,43,Both,Gucci Mane Featuring Drake,41.0,41,21
2017-05-27,44,I Feel It Coming,The Weeknd Featuring Daft Punk,26.0,4,25
2017-05-27,45,Bounce Back,Big Sean,40.0,6,27
2017-05-27,46,I Don't Wanna Live Forever (Fifty Shades Darker),Zayn / Taylor Swift,37.0,2,22
2017-05-27,47,1-800-273-8255,Logic Featuring Alessia Cara & Khalid,61.0,47,2
2017-05-27,48,Love.,Kendrick Lamar Featuring Zacari,43.0,18,4
2017-05-27,49,The Cure,Lady Gaga,55.0,39,4
2017-05-27,50,Drowning,A Boogie Wit da Hoodie Featuring Kodak Black,50.0,50,6
2017-05-27,51,Heavy,Linkin Park Featuring Kiiara,53.0,51,12
2017-05-27,52,Slow Hands,Niall Horan,90.0,52,2
2017-05-27,53,Attention,Charlie Puth,64.0,53,3
2017-05-27,54,Look At Me!,XXXTENTACION,48.0,34,14
2017-05-27,55,Portland,Drake Featuring Quavo & Travis Scott,54.0,9,8
2017-05-27,56,Slippery,Migos Featuring Gucci Mane,0.0,48,7
2017-05-27,57,Loyalty.,Kendrick Lamar Featuring Rihanna,51.0,14,4
2017-05-27,58,Black,Dierks Bentley,57.0,57,14
2017-05-27,59,The Fighter,Keith Urban Featuring Carrie Underwood,56.0,38,14
2017-05-27,60,If I Told You,Darius Rucker,62.0,60,4
2017-05-27,61,Element.,Kendrick Lamar,52.0,16,4
2017-05-27,62,Losin Control,Russ,68.0,62,11
2017-05-27,63,Magnolia,Playboi Carti,91.0,63,2
2017-05-27,64,Malibu,Miley Cyrus,0.0,64,1
2017-05-27,65,"God, Your Mama, And Me",Florida Georgia Line Featuring Backstreet Boys,69.0,65,7
2017-05-27,66,Yeah Boy,Kelsea Ballerini,65.0,65,12
2017-05-27,67,First Day Out,Tee Grizzley,71.0,67,6
2017-05-27,68,The Weekend,Brantley Gilbert,66.0,64,19
2017-05-27,69,Everyday We Lit,YFN Lucci Featuring PnB Rock,75.0,69,5
2017-05-27,70,Craving You,Thomas Rhett Featuring Maren Morris,83.0,53,6
2017-05-27,71,Everybody,Logic,0.0,59,2
2017-05-27,72,Hometown Girl,Josh Turner,58.0,56,11
2017-05-27,73,Good Life,G-Eazy & Kehlani,59.0,59,4
2017-05-27,74,Human,Rag'n'Bone Man,84.0,74,3
2017-05-27,75,How Not To,Dan + Shay,82.0,75,6
2017-05-27,76,Scared To Be Lonely,Martin Garrix & Dua Lipa,81.0,76,10
2017-05-27,77,Privacy,Chris Brown,87.0,77,2
2017-05-27,78,At My Best,Machine Gun Kelly Featuring Hailee Steinfeld,60.0,60,6
2017-05-27,79,Every Time I Hear That Song,Blake Shelton,0.0,79,1
2017-05-27,80,Wokeuplikethis*,Playboi Carti Featuring Lil Uzi Vert,100.0,80,2
2017-05-27,81,Prblms,6LACK,78.0,72,7
2017-05-27,82,Any Ol' Barstool,Jason Aldean,72.0,52,16
2017-05-27,83,My Girl,Dylan Scott,85.0,83,3
2017-05-27,84,Cake,Flo Rida & 99 Percent,77.0,73,5
2017-05-27,85,Shining,DJ Khaled Featuring Beyonce & JAY Z,63.0,57,13
2017-05-27,86,Good Drank,2 Chainz x Gucci Mane x Quavo,88.0,82,9
2017-05-27,87,Chained To The Rhythm,Katy Perry Featuring Skip Marley,74.0,4,13
2017-05-27,88,Flatliner,Cole Swindell,98.0,88,3
2017-05-27,89,Either Way,Chris Stapleton,0.0,89,1
2017-05-27,90,You Look Good,Lady Antebellum,94.0,60,5
2017-05-27,91,The Night We Met,Lord Huron,86.0,84,4
2017-05-27,92,Thunder,Imagine Dragons,70.0,70,2
2017-05-27,93,El Amante,Nicky Jam,96.0,93,7
2017-05-27,94,Galway Girl,Ed Sheeran,0.0,53,5
2017-05-27,95,Moves,Big Sean,0.0,38,19
2017-05-27,96,Do Re Mi,blackbear,92.0,87,3
2017-05-27,97,Drinkin' Problem,Midland,0.0,97,1
2017-05-27,98,Gyalchester,Drake,0.0,29,7
2017-05-27,99,Peek A Boo,Lil Yachty Featuring Migos,0.0,78,2
2017-05-27,100,Down,Marian Hill,73.0,21,17
2017-05-20,1,I'm The One,"DJ Khaled Featuring Justin Bieber, Quavo, Chance The Rapper & Lil Wayne",0.0,1,1
2017-05-20,2,That's What I Like,Bruno Mars,1.0,1,16
2017-05-20,3,Despacito,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,4.0,3,16
2017-05-20,4,Humble.,Kendrick Lamar,3.0,1,5
2017-05-20,5,Shape Of You,Ed Sheeran,2.0,1,17
2017-05-20,6,Something Just Like This,The Chainsmokers & Coldplay,6.0,3,11
2017-05-20,7,Mask Off,Future,5.0,5,11
2017-05-20,8,iSpy,KYLE Featuring Lil Yachty,8.0,4,19
2017-05-20,9,XO TOUR Llif3,Lil Uzi Vert,9.0,8,6
2017-05-20,10,It Ain't Me,Kygo x Selena Gomez,10.0,10,12
2017-05-20,11,Stay,Zedd & Alessia Cara,11.0,7,10
2017-05-20,12,DNA.,Kendrick Lamar,7.0,4,3
2017-05-20,13,Say You Won't Let Go,James Arthur,13.0,13,28
2017-05-20,14,Issues,Julia Michaels,14.0,12,15
2017-05-20,15,Body Like A Back Road,Sam Hunt,12.0,6,14
2017-05-20,16,Congratulations,Post Malone Featuring Quavo,15.0,15,19
2017-05-20,17,Location,Khalid,16.0,16,17
2017-05-20,18,Passionfruit,Drake,18.0,8,7
2017-05-20,19,Rockabye,Clean Bandit Featuring Sean Paul & Anne-Marie,17.0,9,22
2017-05-20,20,Believer,Imagine Dragons,37.0,20,13
2017-05-20,21,Tunnel Vision,Kodak Black,20.0,6,11
2017-05-20,22,Bad And Boujee,Migos Featuring Lil Uzi Vert,22.0,1,25
2017-05-20,23,Closer,The Chainsmokers Featuring Halsey,23.0,1,40
2017-05-20,24,Paris,The Chainsmokers,19.0,6,16
2017-05-20,25,T-Shirt,Migos,24.0,19,16
2017-05-20,26,I Feel It Coming,The Weeknd Featuring Daft Punk,21.0,4,24
2017-05-20,27,Swang,Rae Sremmurd,26.0,26,20
2017-05-20,28,Sign Of The Times,Harry Styles,25.0,4,4
2017-05-20,29,Cold,Maroon 5 Featuring Future,28.0,16,12
2017-05-20,30,Slide,Calvin Harris Featuring Frank Ocean & Migos,30.0,30,10
2017-05-20,31,In Case You Didn't Know,Brett Young,34.0,31,13
2017-05-20,32,Goosebumps,Travis Scott,42.0,32,25
2017-05-20,33,Rolex,Ayo & Teo,39.0,32,12
2017-05-20,34,Hurricane,Luke Combs,41.0,34,12
2017-05-20,35,24K Magic,Bruno Mars,35.0,4,30
2017-05-20,36,Love On The Brain,Rihanna,29.0,5,29
2017-05-20,37,I Don't Wanna Live Forever (Fifty Shades Darker),Zayn / Taylor Swift,32.0,2,21
2017-05-20,38,Now Or Never,Halsey,52.0,38,4
2017-05-20,39,Can't Stop The Feeling!,Justin Timberlake,38.0,1,52
2017-05-20,40,Bounce Back,Big Sean,31.0,6,26
2017-05-20,41,Both,Gucci Mane Featuring Drake,43.0,41,20
2017-05-20,42,Unforgettable,French Montana Featuring Swae Lee,50.0,42,4
2017-05-20,43,Love.,Kendrick Lamar Featuring Zacari,27.0,18,3
2017-05-20,44,Redbone,Childish Gambino,45.0,44,22
2017-05-20,45,Scars To Your Beautiful,Alessia Cara,40.0,8,36
2017-05-20,46,Swalla,Jason Derulo Featuring Nicki Minaj & Ty Dolla $ign,46.0,42,7
2017-05-20,47,Castle On The Hill,Ed Sheeran,47.0,6,17
2017-05-20,48,Look At Me!,XXXTENTACION,49.0,34,13
2017-05-20,49,There's Nothing Holdin' Me Back,Shawn Mendes,44.0,44,2
2017-05-20,50,Drowning,A Boogie Wit da Hoodie Featuring Kodak Black,55.0,50,5
2017-05-20,51,Loyalty.,Kendrick Lamar Featuring Rihanna,33.0,14,3
2017-05-20,52,Element.,Kendrick Lamar,36.0,16,3
2017-05-20,53,Heavy,Linkin Park Featuring Kiiara,54.0,52,11
2017-05-20,54,Portland,Drake Featuring Quavo & Travis Scott,53.0,9,7
2017-05-20,55,The Cure,Lady Gaga,62.0,39,3
2017-05-20,56,The Fighter,Keith Urban Featuring Carrie Underwood,60.0,38,13
2017-05-20,57,Black,Dierks Bentley,66.0,57,13
2017-05-20,58,Hometown Girl,Josh Turner,61.0,56,10
2017-05-20,59,Good Life,G-Eazy & Kehlani,59.0,59,3
2017-05-20,60,At My Best,Machine Gun Kelly Featuring Hailee Steinfeld,63.0,60,5
2017-05-20,61,1-800-273-8255,Logic Featuring Alessia Cara & Khalid,0.0,61,1
2017-05-20,62,If I Told You,Darius Rucker,94.0,62,3
2017-05-20,63,Shining,DJ Khaled Featuring Beyonce & JAY Z,57.0,57,12
2017-05-20,64,Attention,Charlie Puth,68.0,64,2
2017-05-20,65,Yeah Boy,Kelsea Ballerini,73.0,65,11
2017-05-20,66,The Weekend,Brantley Gilbert,70.0,64,18
2017-05-20,67,First Time,Kygo & Ellie Goulding,0.0,67,1
2017-05-20,68,Losin Control,Russ,77.0,63,10
2017-05-20,69,"God, Your Mama, And Me",Florida Georgia Line Featuring Backstreet Boys,74.0,68,6
2017-05-20,70,Thunder,Imagine Dragons,0.0,70,1
2017-05-20,71,First Day Out,Tee Grizzley,79.0,71,5
2017-05-20,72,Any Ol' Barstool,Jason Aldean,67.0,52,15
2017-05-20,73,Down,Marian Hill,58.0,21,16
2017-05-20,74,Chained To The Rhythm,Katy Perry Featuring Skip Marley,51.0,4,12
2017-05-20,75,Everyday We Lit,YFN Lucci Featuring PnB Rock,82.0,75,4
2017-05-20,76,Bon Appetit,Katy Perry Featuring Migos,0.0,76,1
2017-05-20,77,Cake,Flo Rida & 99 Percent,78.0,73,4
2017-05-20,78,Prblms,6LACK,72.0,72,6
2017-05-20,79,XXX.,Kendrick Lamar Featuring U2,56.0,33,3
2017-05-20,80,Party,Chris Brown Featuring Usher & Gucci Mane,76.0,40,20
2017-05-20,81,Scared To Be Lonely,Martin Garrix & Dua Lipa,83.0,80,9
2017-05-20,82,How Not To,Dan + Shay,85.0,82,5
2017-05-20,83,Craving You,Thomas Rhett Featuring Maren Morris,92.0,53,5
2017-05-20,84,Human,Rag'n'Bone Man,0.0,84,2
2017-05-20,85,My Girl,Dylan Scott,93.0,85,2
2017-05-20,86,The Night We Met,Lord Huron,84.0,84,3
2017-05-20,87,Privacy,Chris Brown,0.0,87,1
2017-05-20,88,Good Drank,2 Chainz x Gucci Mane x Quavo,99.0,82,8
2017-05-20,89,Yah.,Kendrick Lamar,65.0,32,3
2017-05-20,90,Slow Hands,Niall Horan,0.0,90,1
2017-05-20,91,Magnolia,Playboi Carti,0.0,91,1
2017-05-20,92,Do Re Mi,blackbear,87.0,87,2
2017-05-20,93,Sweet Creature,Harry Styles,0.0,93,1
2017-05-20,94,You Look Good,Lady Antebellum,0.0,60,4
2017-05-20,95,Selfish,Future Featuring Rihanna,98.0,37,10
2017-05-20,96,El Amante,Nicky Jam,0.0,96,6
2017-05-20,97,Call On Me,Starley,80.0,65,18
2017-05-20,98,Flatliner,Cole Swindell,0.0,98,2
2017-05-20,99,You're Welcome,Dwayne Johnson,0.0,65,13
2017-05-20,100,Wokeuplikethis*,Playboi Carti Featuring Lil Uzi Vert,0.0,100,1
2017-05-13,1,That's What I Like,Bruno Mars,3.0,1,15
2017-05-13,2,Shape Of You,Ed Sheeran,2.0,1,16
2017-05-13,3,Humble.,Kendrick Lamar,1.0,1,4
2017-05-13,4,Despacito,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,9.0,4,15
2017-05-13,5,Mask Off,Future,5.0,5,10
2017-05-13,6,Something Just Like This,The Chainsmokers & Coldplay,8.0,3,10
2017-05-13,7,DNA.,Kendrick Lamar,4.0,4,2
2017-05-13,8,iSpy,KYLE Featuring Lil Yachty,6.0,4,18
2017-05-13,9,XO TOUR Llif3,Lil Uzi Vert,10.0,8,5
2017-05-13,10,It Ain't Me,Kygo x Selena Gomez,13.0,10,11
2017-05-13,11,Stay,Zedd & Alessia Cara,7.0,7,9
2017-05-13,12,Body Like A Back Road,Sam Hunt,11.0,6,13
2017-05-13,13,Say You Won't Let Go,James Arthur,17.0,13,27
2017-05-13,14,Issues,Julia Michaels,12.0,12,14
2017-05-13,15,Congratulations,Post Malone Featuring Quavo,15.0,15,18
2017-05-13,16,Location,Khalid,25.0,16,16
2017-05-13,17,Rockabye,Clean Bandit Featuring Sean Paul & Anne-Marie,20.0,9,21
2017-05-13,18,Passionfruit,Drake,27.0,8,6
2017-05-13,19,Paris,The Chainsmokers,19.0,6,15
2017-05-13,20,Tunnel Vision,Kodak Black,21.0,6,10
2017-05-13,21,I Feel It Coming,The Weeknd Featuring Daft Punk,24.0,4,23
2017-05-13,22,Bad And Boujee,Migos Featuring Lil Uzi Vert,26.0,1,24
2017-05-13,23,Closer,The Chainsmokers Featuring Halsey,28.0,1,39
2017-05-13,24,T-Shirt,Migos,29.0,19,15
2017-05-13,25,Sign Of The Times,Harry Styles,22.0,4,3
2017-05-13,26,Swang,Rae Sremmurd,34.0,26,19
2017-05-13,27,Love.,Kendrick Lamar Featuring Zacari,18.0,18,2
2017-05-13,28,Cold,Maroon 5 Featuring Future,23.0,16,11
2017-05-13,29,Love On The Brain,Rihanna,31.0,5,28
2017-05-13,30,Slide,Calvin Harris Featuring Frank Ocean & Migos,44.0,30,9
2017-05-13,31,Bounce Back,Big Sean,30.0,6,25
2017-05-13,32,I Don't Wanna Live Forever (Fifty Shades Darker),Zayn / Taylor Swift,36.0,2,20
2017-05-13,33,Loyalty.,Kendrick Lamar Featuring Rihanna,14.0,14,2
2017-05-13,34,In Case You Didn't Know,Brett Young,45.0,34,12
2017-05-13,35,24K Magic,Bruno Mars,41.0,4,29
2017-05-13,36,Element.,Kendrick Lamar,16.0,16,2
2017-05-13,37,Believer,Imagine Dragons,51.0,37,12
2017-05-13,38,Can't Stop The Feeling!,Justin Timberlake,47.0,1,51
2017-05-13,39,Rolex,Ayo & Teo,40.0,32,11
2017-05-13,40,Scars To Your Beautiful,Alessia Cara,43.0,8,35
2017-05-13,41,Hurricane,Luke Combs,55.0,41,11
2017-05-13,42,Goosebumps,Travis Scott,46.0,42,24
2017-05-13,43,Both,Gucci Mane Featuring Drake,48.0,41,19
2017-05-13,44,There's Nothing Holdin' Me Back,Shawn Mendes,0.0,44,1
2017-05-13,45,Redbone,Childish Gambino,56.0,45,21
2017-05-13,46,Swalla,Jason Derulo Featuring Nicki Minaj & Ty Dolla $ign,53.0,42,6
2017-05-13,47,Castle On The Hill,Ed Sheeran,61.0,6,16
2017-05-13,48,Mercy,Shawn Mendes,49.0,15,32
2017-05-13,49,Look At Me!,XXXTENTACION,52.0,34,12
2017-05-13,50,Unforgettable,French Montana Featuring Swae Lee,59.0,50,3
2017-05-13,51,Chained To The Rhythm,Katy Perry Featuring Skip Marley,38.0,4,11
2017-05-13,52,Now Or Never,Halsey,66.0,50,3
2017-05-13,53,Portland,Drake Featuring Quavo & Travis Scott,60.0,9,6
2017-05-13,54,Heavy,Linkin Park Featuring Kiiara,68.0,52,10
2017-05-13,55,Drowning,A Boogie Wit da Hoodie Featuring Kodak Black,72.0,55,4
2017-05-13,56,XXX.,Kendrick Lamar Featuring U2,33.0,33,2
2017-05-13,57,Shining,DJ Khaled Featuring Beyonce & JAY Z,70.0,57,11
2017-05-13,58,Down,Marian Hill,57.0,21,15
2017-05-13,59,Good Life,G-Eazy & Kehlani,76.0,59,2
2017-05-13,60,The Fighter,Keith Urban Featuring Carrie Underwood,67.0,38,12
2017-05-13,61,Hometown Girl,Josh Turner,64.0,56,9
2017-05-13,62,The Cure,Lady Gaga,39.0,39,2
2017-05-13,63,At My Best,Machine Gun Kelly Featuring Hailee Steinfeld,98.0,63,4
2017-05-13,64,Lust For Life,Lana Del Rey Featuring The Weeknd,0.0,64,1
2017-05-13,65,Yah.,Kendrick Lamar,32.0,32,2
2017-05-13,66,Black,Dierks Bentley,75.0,61,12
2017-05-13,67,Any Ol' Barstool,Jason Aldean,69.0,52,14
2017-05-13,68,Attention,Charlie Puth,0.0,68,1
2017-05-13,69,Feel.,Kendrick Lamar,35.0,35,2
2017-05-13,70,The Weekend,Brantley Gilbert,77.0,64,17
2017-05-13,71,Pride.,Kendrick Lamar,37.0,37,2
2017-05-13,72,Prblms,6LACK,0.0,72,5
2017-05-13,73,Yeah Boy,Kelsea Ballerini,81.0,73,10
2017-05-13,74,"God, Your Mama, And Me",Florida Georgia Line Featuring Backstreet Boys,82.0,68,5
2017-05-13,75,Lust.,Kendrick Lamar,42.0,42,2
2017-05-13,76,Party,Chris Brown Featuring Usher & Gucci Mane,71.0,40,19
2017-05-13,77,Losin Control,Russ,79.0,63,9
2017-05-13,78,Cake,Flo Rida & 99 Percent,73.0,73,3
2017-05-13,79,First Day Out,Tee Grizzley,86.0,76,4
2017-05-13,80,Call On Me,Starley,83.0,65,17
2017-05-13,81,Still Got Time,Zayn Featuring PARTYNEXTDOOR,0.0,66,3
2017-05-13,82,Everyday We Lit,YFN Lucci Featuring PnB Rock,90.0,79,3
2017-05-13,83,Scared To Be Lonely,Martin Garrix & Dua Lipa,91.0,80,8
2017-05-13,84,The Night We Met,Lord Huron,99.0,84,2
2017-05-13,85,How Not To,Dan + Shay,95.0,85,4
2017-05-13,86,Green Light,Lorde,74.0,19,9
2017-05-13,87,Do Re Mi,blackbear,0.0,87,1
2017-05-13,88,Moves,Big Sean,84.0,38,18
2017-05-13,89,How Far I'll Go,Auli'i Cravalho,65.0,41,20
2017-05-13,90,Hard Times,Paramore,0.0,90,1
2017-05-13,91,Fear.,Kendrick Lamar,50.0,50,2
2017-05-13,92,Craving You,Thomas Rhett Featuring Maren Morris,100.0,53,4
2017-05-13,93,My Girl,Dylan Scott,0.0,93,1
2017-05-13,94,If I Told You,Darius Rucker,0.0,94,2
2017-05-13,95,No Frauds,"Nicki Minaj, Drake & Lil Wayne",80.0,14,7
2017-05-13,96,God.,Kendrick Lamar,58.0,58,2
2017-05-13,97,Gyalchester,Drake,92.0,29,6
2017-05-13,98,Selfish,Future Featuring Rihanna,88.0,37,9
2017-05-13,99,Good Drank,2 Chainz x Gucci Mane x Quavo,96.0,82,7
2017-05-13,100,Deja Vu,J. Cole,89.0,7,20
2017-05-06,1,Humble.,Kendrick Lamar,3.0,1,3
2017-05-06,2,Shape Of You,Ed Sheeran,1.0,1,15
2017-05-06,3,That's What I Like,Bruno Mars,2.0,2,14
2017-05-06,4,DNA.,Kendrick Lamar,0.0,4,1
2017-05-06,5,Mask Off,Future,7.0,5,9
2017-05-06,6,iSpy,KYLE Featuring Lil Yachty,6.0,4,17
2017-05-06,7,Stay,Zedd & Alessia Cara,14.0,7,8
2017-05-06,8,Something Just Like This,The Chainsmokers & Coldplay,5.0,3,9
2017-05-06,9,Despacito,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,48.0,9,14
2017-05-06,10,XO TOUR Llif3,Lil Uzi Vert,8.0,8,4
2017-05-06,11,Body Like A Back Road,Sam Hunt,9.0,6,12
2017-05-06,12,Issues,Julia Michaels,12.0,12,13
2017-05-06,13,It Ain't Me,Kygo x Selena Gomez,11.0,11,10
2017-05-06,14,Loyalty.,Kendrick Lamar Featuring Rihanna,0.0,14,1
2017-05-06,15,Congratulations,Post Malone Featuring Quavo,19.0,15,17
2017-05-06,16,Element.,Kendrick Lamar,0.0,16,1
2017-05-06,17,Say You Won't Let Go,James Arthur,16.0,16,26
2017-05-06,18,Love.,Kendrick Lamar Featuring Zacari,0.0,18,1
2017-05-06,19,Paris,The Chainsmokers,10.0,6,14
2017-05-06,20,Rockabye,Clean Bandit Featuring Sean Paul & Anne-Marie,13.0,9,20
2017-05-06,21,Tunnel Vision,Kodak Black,15.0,6,9
2017-05-06,22,Sign Of The Times,Harry Styles,4.0,4,2
2017-05-06,23,Cold,Maroon 5 Featuring Future,21.0,16,10
2017-05-06,24,I Feel It Coming,The Weeknd Featuring Daft Punk,17.0,4,22
2017-05-06,25,Location,Khalid,20.0,20,15
2017-05-06,26,Bad And Boujee,Migos Featuring Lil Uzi Vert,18.0,1,23
2017-05-06,27,Passionfruit,Drake,22.0,8,5
2017-05-06,28,Closer,The Chainsmokers Featuring Halsey,23.0,1,38
2017-05-06,29,T-Shirt,Migos,28.0,19,14
2017-05-06,30,Bounce Back,Big Sean,25.0,6,24
2017-05-06,31,Love On The Brain,Rihanna,24.0,5,27
2017-05-06,32,Yah.,Kendrick Lamar,0.0,32,1
2017-05-06,33,XXX.,Kendrick Lamar Featuring U2,0.0,33,1
2017-05-06,34,Swang,Rae Sremmurd,29.0,29,18
2017-05-06,35,Feel.,Kendrick Lamar,0.0,35,1
2017-05-06,36,I Don't Wanna Live Forever (Fifty Shades Darker),Zayn / Taylor Swift,26.0,2,19
2017-05-06,37,Pride.,Kendrick Lamar,0.0,37,1
2017-05-06,38,Chained To The Rhythm,Katy Perry Featuring Skip Marley,27.0,4,10
2017-05-06,39,The Cure,Lady Gaga,0.0,39,1
2017-05-06,40,Rolex,Ayo & Teo,32.0,32,10
2017-05-06,41,24K Magic,Bruno Mars,30.0,4,28
2017-05-06,42,Lust.,Kendrick Lamar,0.0,42,1
2017-05-06,43,Scars To Your Beautiful,Alessia Cara,31.0,8,34
2017-05-06,44,Slide,Calvin Harris Featuring Frank Ocean & Migos,36.0,34,8
2017-05-06,45,In Case You Didn't Know,Brett Young,40.0,40,11
2017-05-06,46,Goosebumps,Travis Scott,43.0,43,23
2017-05-06,47,Can't Stop The Feeling!,Justin Timberlake,33.0,1,50
2017-05-06,48,Both,Gucci Mane Featuring Drake,44.0,41,18
2017-05-06,49,Mercy,Shawn Mendes,34.0,15,31
2017-05-06,50,Fear.,Kendrick Lamar,0.0,50,1
2017-05-06,51,Believer,Imagine Dragons,47.0,41,11
2017-05-06,52,Look At Me!,XXXTENTACION,37.0,34,11
2017-05-06,53,Swalla,Jason Derulo Featuring Nicki Minaj & Ty Dolla $ign,42.0,42,5
2017-05-06,54,Blood.,Kendrick Lamar,0.0,54,1
2017-05-06,55,Hurricane,Luke Combs,51.0,51,10
2017-05-06,56,Redbone,Childish Gambino,49.0,48,20
2017-05-06,57,Down,Marian Hill,35.0,21,14
2017-05-06,58,God.,Kendrick Lamar,0.0,58,1
2017-05-06,59,Unforgettable,French Montana Featuring Swae Lee,74.0,59,2
2017-05-06,60,Portland,Drake Featuring Quavo & Travis Scott,41.0,9,5
2017-05-06,61,Castle On The Hill,Ed Sheeran,57.0,6,15
2017-05-06,62,Dirt On My Boots,Jon Pardi,45.0,37,20
2017-05-06,63,Duckworth.,Kendrick Lamar,0.0,63,1
2017-05-06,64,Hometown Girl,Josh Turner,56.0,56,8
2017-05-06,65,How Far I'll Go,Auli'i Cravalho,60.0,41,19
2017-05-06,66,Now Or Never,Halsey,50.0,50,2
2017-05-06,67,The Fighter,Keith Urban Featuring Carrie Underwood,53.0,38,11
2017-05-06,68,Heavy,Linkin Park Featuring Kiiara,58.0,52,9
2017-05-06,69,Any Ol' Barstool,Jason Aldean,52.0,52,13
2017-05-06,70,Shining,DJ Khaled Featuring Beyonce & JAY Z,59.0,57,10
