date,rank,song,artist,last-week,peak-rank,weeks-on-board,song_raw,artist_raw,paren_tag,version_type,song_base,artist_canon,artist_key,year,genius_id,genius_url,genius_path,genius_full_title,genius_primary_artist,genius_pageviews,genius_pyongs,genius_annotation_count,genius_lyrics_state,match_score,title_has_spanish_char,title_has_spanish_word,genius_has_spanish_translation_hint
2015-05-02,33,Throw Sum Mo,Rae Sremmurd Featuring Nicki Minaj & Young Thug,30.0,30,16,Throw Sum Mo,Rae Sremmurd Featuring Nicki Minaj & Young Thug,,none,throw sum mo,rae sremmurd featuring nicki minaj and young thug,rae sremmurd featuring nicki minaj and young thug,2015,,,,,,,,,,0.0,False,False,False
2015-05-02,34,Worth It,Fifth Harmony Featuring Kid Ink,39.0,34,9,Worth It,Fifth Harmony Featuring Kid Ink,,none,worth it,fifth harmony featuring kid ink,fifth harmony featuring kid ink,2015,669122.0,https://genius.com/Fifth-harmony-worth-it-lyrics,/Fifth-harmony-worth-it-lyrics,Worth It by Fifth Harmony (Ft. Kid Ink),Fifth Harmony,400202.0,,11.0,complete,0.7096774193548387,False,False,False
2015-05-02,35,All About That Bass,Meghan Trainor,36.0,1,41,All About That Bass,Meghan Trainor,,none,all about that bass,meghan trainor,meghan trainor,2015,471152.0,https://genius.com/Meghan-trainor-all-about-that-bass-lyrics,/Meghan-trainor-all-about-that-bass-lyrics,All About That Bass by Meghan Trainor,Meghan Trainor,1250219.0,,15.0,complete,1.0,False,False,False
2015-05-02,36,Lips Are Movin,Meghan Trainor,33.0,4,26,Lips Are Movin,Meghan Trainor,,none,lips are movin,meghan trainor,meghan trainor,2015,548094.0,https://genius.com/Meghan-trainor-lips-are-movin-lyrics,/Meghan-trainor-lips-are-movin-lyrics,Lips Are Movin by Meghan Trainor,Meghan Trainor,130793.0,,12.0,complete,1.0,False,False,False
2015-05-02,37,I'm Not The Only One,Sam Smith,32.0,5,33,I'm Not The Only One,Sam Smith,,none,i'm not the only one,sam smith,sam smith,2015,336227.0,https://genius.com/Sam-smith-im-not-the-only-one-lyrics,/Sam-smith-im-not-the-only-one-lyrics,I’m Not The Only One by Sam Smith,Sam Smith,1592351.0,,4.0,complete,0.9830508474576272,False,False,False
2015-05-02,38,Slow Motion,Trey Songz,45.0,38,10,Slow Motion,Trey Songz,,none,slow motion,trey songz,trey songz,2015,671181.0,https://genius.com/Trey-songz-slow-motion-lyrics,/Trey-songz-slow-motion-lyrics,Slow Motion by Trey Songz,Trey Songz,238064.0,,2.0,complete,1.0,False,False,False
2015-05-02,39,I Really Like You,Carly Rae Jepsen,83.0,39,7,I Really Like You,Carly Rae Jepsen,,none,i really like you,carly rae jepsen,carly rae jepsen,2015,715176.0,https://genius.com/Carly-rae-jepsen-i-really-like-you-lyrics,/Carly-rae-jepsen-i-really-like-you-lyrics,I Really Like You by Carly Rae Jepsen,Carly Rae Jepsen,183583.0,,5.0,complete,1.0,False,False,False
2015-05-02,40,Where Are U Now,Skrillex & Diplo With Justin Bieber,42.0,40,7,Where Are U Now,Skrillex & Diplo With Justin Bieber,,none,where are u now,skrillex and diplo with justin bieber,skrillex and diplo with justin bieber,2015,,,,,,,,,,0.0,False,False,False
2015-05-02,41,Homegrown,Zac Brown Band,35.0,35,14,Homegrown,Zac Brown Band,,none,homegrown,zac brown band,zac brown band,2015,673164.0,https://genius.com/Zac-brown-band-homegrown-lyrics,/Zac-brown-band-homegrown-lyrics,Homegrown by Zac Brown Band,Zac Brown Band,45466.0,,7.0,complete,1.0,False,False,False
2015-05-02,42,Riptide,Vance Joy,38.0,30,43,Riptide,Vance Joy,,none,riptide,vance joy,vance joy,2015,245054.0,https://genius.com/Vance-joy-riptide-lyrics,/Vance-joy-riptide-lyrics,Riptide by Vance Joy,Vance Joy,2634358.0,,11.0,complete,1.0,False,False,False
2015-05-02,43,Nasty Freestyle,T-Wayne,0.0,43,1,Nasty Freestyle,T-Wayne,,none,nasty freestyle,t-wayne,t-wayne,2015,731073.0,https://genius.com/T-wayne-nasty-freestyle-lyrics,/T-wayne-nasty-freestyle-lyrics,Nasty Freestyle by T-Wayne,T-Wayne,2527364.0,,23.0,complete,1.0,False,False,False
2015-05-02,44,Heartbeat Song,Kelly Clarkson,31.0,21,14,Heartbeat Song,Kelly Clarkson,,none,heartbeat song,kelly clarkson,kelly clarkson,2015,668175.0,https://genius.com/Kelly-clarkson-heartbeat-song-lyrics,/Kelly-clarkson-heartbeat-song-lyrics,Heartbeat Song by Kelly Clarkson,Kelly Clarkson,57437.0,,9.0,complete,1.0,False,False,False
2015-05-02,45,Budapest,George Ezra,43.0,43,12,Budapest,George Ezra,,none,budapest,george ezra,george ezra,2015,344880.0,https://genius.com/George-ezra-budapest-lyrics,/George-ezra-budapest-lyrics,Budapest by George Ezra,George Ezra,686526.0,,4.0,complete,1.0,False,False,False
2015-05-02,46,Centuries,Fall Out Boy,40.0,10,32,Centuries,Fall Out Boy,,none,centuries,fall out boy,fall out boy,2015,515319.0,https://genius.com/Fall-out-boy-centuries-lyrics,/Fall-out-boy-centuries-lyrics,Centuries by Fall Out Boy,Fall Out Boy,663408.0,,20.0,complete,1.0,False,True,False
2015-05-02,47,I Don't Mind,Usher Featuring Juicy J,37.0,11,22,I Don't Mind,Usher Featuring Juicy J,,none,i don't mind,usher featuring juicy j,usher featuring juicy j,2015,461944.0,https://genius.com/Usher-i-dont-mind-lyrics,/Usher-i-dont-mind-lyrics,I Don't Mind by USHER (Ft. Juicy J),USHER,521208.0,,10.0,complete,0.6415094339622641,False,True,False
2015-05-02,48,Only,"Nicki Minaj Featuring Drake, Lil Wayne & Chris Brown",41.0,12,25,Only,"Nicki Minaj Featuring Drake, Lil Wayne & Chris Brown",,none,only,"nicki minaj featuring drake, lil wayne and chris brown","nicki minaj featuring drake, lil wayne and chris brown",2015,10335615.0,https://genius.com/Genius-chinese-translations-nicki-minaj-only-ft-drake-lil-wayne-and-chris-brown-lyrics,/Genius-chinese-translations-nicki-minaj-only-ft-drake-lil-wayne-and-chris-brown-lyrics,"Nicki Minaj - Only ft. Drake, Lil Wayne and Chris Brown (中文翻譯) by Genius Chinese Translations (中文翻譯/中文翻译)",Genius Chinese Translations (中文翻譯/中文翻译),,,0.0,complete,0.6715328467153284,False,True,False
2015-05-02,49,Jealous,Nick Jonas,48.0,7,32,Jealous,Nick Jonas,,none,jealous,nick jonas,nick jonas,2015,517537.0,https://genius.com/Nick-jonas-jealous-lyrics,/Nick-jonas-jealous-lyrics,Jealous by Nick Jonas,Nick Jonas,813278.0,,5.0,complete,1.0,False,False,False
2015-05-02,50,Stay With Me,Sam Smith,49.0,2,54,Stay With Me,Sam Smith,,none,stay with me,sam smith,sam smith,2015,387414.0,https://genius.com/Sam-smith-stay-with-me-lyrics,/Sam-smith-stay-with-me-lyrics,Stay With Me by Sam Smith,Sam Smith,3292200.0,,6.0,complete,1.0,False,False,False
2015-05-02,51,Outside,Calvin Harris Featuring Ellie Goulding,46.0,29,19,Outside,Calvin Harris Featuring Ellie Goulding,,none,outside,calvin harris featuring ellie goulding,calvin harris featuring ellie goulding,2015,,,,,,,,,,0.0,False,False,False
2015-05-02,52,Elastic Heart,Sia,47.0,17,15,Elastic Heart,Sia,,none,elastic heart,sia,sia,2015,2843978.0,https://genius.com/Sia-elastic-heart-lyrics,/Sia-elastic-heart-lyrics,Elastic Heart by Sia,Sia,618551.0,,13.0,complete,1.0,False,False,False
2015-05-02,53,Sippin' On Fire,Florida Georgia Line,59.0,53,6,Sippin' On Fire,Florida Georgia Line,,none,sippin' on fire,florida georgia line,florida georgia line,2015,550116.0,https://genius.com/Florida-georgia-line-sippin-on-fire-lyrics,/Florida-georgia-line-sippin-on-fire-lyrics,Sippin' on Fire by Florida Georgia Line,Florida Georgia Line,11890.0,,0.0,complete,1.0,False,False,False
2015-05-02,54,Watch Me,Silento,54.0,54,8,Watch Me,Silento,,none,watch me,silento,silento,2015,6012162.0,https://genius.com/Silento-watch-me-whip-lyrics,/Silento-watch-me-whip-lyrics,Watch me whip by Silento (Ft. Silento),Silento,,,0.0,complete,0.8648648648648649,False,False,False
2015-05-02,55,You Know You Like It,DJ Snake & AlunaGeorge,67.0,55,4,You Know You Like It,DJ Snake & AlunaGeorge,,none,you know you like it,dj snake and alunageorge,dj snake and alunageorge,2015,727353.0,https://genius.com/Dj-snake-and-alunageorge-you-know-you-like-it-lyrics,/Dj-snake-and-alunageorge-you-know-you-like-it-lyrics,You Know You Like It by DJ Snake & AlunaGeorge,DJ Snake,148231.0,,8.0,complete,0.7837837837837838,False,False,False
2015-05-02,56,Drinking Class,Lee Brice,0.0,56,21,Drinking Class,Lee Brice,,none,drinking class,lee brice,lee brice,2015,548778.0,https://genius.com/Lee-brice-drinking-class-lyrics,/Lee-brice-drinking-class-lyrics,Drinking Class by Lee Brice,Lee Brice,16245.0,,2.0,complete,1.0,False,False,False
2015-05-02,57,Know Yourself,Drake,53.0,53,9,Know Yourself,Drake,,none,know yourself,drake,drake,2015,703654.0,https://genius.com/Drake-know-yourself-lyrics,/Drake-know-yourself-lyrics,Know Yourself by Drake,Drake,5381827.0,,56.0,complete,1.0,False,False,False
2015-05-02,58,Say You Do,Dierks Bentley,57.0,57,14,Say You Do,Dierks Bentley,,none,say you do,dierks bentley,dierks bentley,2015,445352.0,https://genius.com/Dierks-bentley-say-you-do-lyrics,/Dierks-bentley-say-you-do-lyrics,Say You Do by Dierks Bentley,Dierks Bentley,11394.0,,11.0,complete,1.0,False,False,False
2015-05-02,59,A Guy Walks Into A Bar,Tyler Farr,62.0,59,16,A Guy Walks Into A Bar,Tyler Farr,,none,a guy walks into a bar,tyler farr,tyler farr,2015,726286.0,https://genius.com/Tyler-farr-a-guy-walks-into-a-bar-lyrics,/Tyler-farr-a-guy-walks-into-a-bar-lyrics,A Guy Walks into a Bar by Tyler Farr,Tyler Farr,8099.0,,6.0,complete,1.0,False,False,False
2015-05-02,60,Don't It,Billy Currington,65.0,60,7,Don't It,Billy Currington,,none,don't it,billy currington,billy currington,2015,569010.0,https://genius.com/Billy-currington-dont-it-lyrics,/Billy-currington-dont-it-lyrics,Don't It by Billy Currington,Billy Currington,8039.0,,14.0,complete,0.9795918367346939,False,False,False
2015-05-02,61,All Day,"Kanye West Featuring Theophilus London, Allan Kingdom & Paul McCartney",52.0,15,7,All Day,"Kanye West Featuring Theophilus London, Allan Kingdom & Paul McCartney",,none,all day,"kanye west featuring theophilus london, allan kingdom and paul mccartney","kanye west featuring theophilus london, allan kingdom and paul mccartney",2015,,,,,,,,,,0.0,False,False,False
2015-05-02,62,Raise 'Em Up,Keith Urban Featuring Eric Church,68.0,62,8,Raise 'Em Up,Keith Urban Featuring Eric Church,,none,raise 'em up,keith urban featuring eric church,keith urban featuring eric church,2015,561177.0,https://genius.com/Keith-urban-raise-em-up-lyrics,/Keith-urban-raise-em-up-lyrics,Raise 'Em Up by Keith Urban (Ft. Eric Church),Keith Urban,5313.0,,14.0,complete,0.6764705882352942,False,False,False
2015-05-02,63,I Bet,Ciara,71.0,43,8,I Bet,Ciara,,none,i bet,ciara,ciara,2015,672664.0,https://genius.com/Ciara-i-bet-lyrics,/Ciara-i-bet-lyrics,I Bet by Ciara,Ciara,400037.0,,5.0,complete,1.0,False,False,False
2015-05-02,64,Geronimo,Sheppard,63.0,58,17,Geronimo,Sheppard,,none,geronimo,sheppard,sheppard,2015,468605.0,https://genius.com/Sheppard-geronimo-lyrics,/Sheppard-geronimo-lyrics,Geronimo by Sheppard,Sheppard,121845.0,,6.0,complete,1.0,False,False,False
2015-05-02,65,Ain't Worth The Whiskey,Cole Swindell,55.0,43,16,Ain't Worth The Whiskey,Cole Swindell,,none,ain't worth the whiskey,cole swindell,cole swindell,2015,569065.0,https://genius.com/Cole-swindell-aint-worth-the-whiskey-lyrics,/Cole-swindell-aint-worth-the-whiskey-lyrics,Ain't Worth the Whiskey by Cole Swindell,Cole Swindell,20351.0,,1.0,complete,0.9863013698630136,False,False,False
2015-05-02,66,Smoke,A Thousand Horses,69.0,66,8,Smoke,A Thousand Horses,,none,smoke,a thousand horses,a thousand horses,2015,1784449.0,https://genius.com/A-thousand-horses-smoke-lyrics,/A-thousand-horses-smoke-lyrics,Smoke by A Thousand Horses,A Thousand Horses,9821.0,,2.0,complete,1.0,False,False,False
2015-05-02,67,Energy,Drake,60.0,26,10,Energy,Drake,,none,energy,drake,drake,2015,703741.0,https://genius.com/Drake-energy-lyrics,/Drake-energy-lyrics,Energy by Drake,Drake,2919945.0,,34.0,complete,1.0,False,False,False
2015-05-02,68,King Kunta,Kendrick Lamar,58.0,58,5,King Kunta,Kendrick Lamar,,none,king kunta,kendrick lamar,kendrick lamar,2015,721659.0,https://genius.com/Kendrick-lamar-king-kunta-lyrics,/Kendrick-lamar-king-kunta-lyrics,King Kunta by Kendrick Lamar,Kendrick Lamar,5134816.0,,25.0,complete,1.0,False,False,False
2015-05-02,69,Nobody Love,Tori Kelly,66.0,66,8,Nobody Love,Tori Kelly,,none,nobody love,tori kelly,tori kelly,2015,702641.0,https://genius.com/Tori-kelly-nobody-love-lyrics,/Tori-kelly-nobody-love-lyrics,Nobody Love by Tori Kelly,Tori Kelly,40030.0,,4.0,complete,1.0,False,False,False
2015-05-02,70,Bright,Echosmith,76.0,70,5,Bright,Echosmith,,none,bright,echosmith,echosmith,2015,361999.0,https://genius.com/Echosmith-bright-lyrics,/Echosmith-bright-lyrics,Bright by Echosmith,Echosmith,102013.0,,8.0,complete,1.0,False,False,False
2015-05-02,71,Believe,Mumford & Sons,72.0,31,6,Believe,Mumford & Sons,,none,believe,mumford and sons,mumford and sons,2015,715738.0,https://genius.com/Mumford-and-sons-believe-lyrics,/Mumford-and-sons-believe-lyrics,Believe by Mumford & Sons,Mumford & Sons,106537.0,,10.0,complete,0.9090909090909091,False,False,False
2015-05-02,72,Little Red Wagon,Miranda Lambert,78.0,55,10,Little Red Wagon,Miranda Lambert,,none,little red wagon,miranda lambert,miranda lambert,2015,483148.0,https://genius.com/Miranda-lambert-little-red-wagon-lyrics,/Miranda-lambert-little-red-wagon-lyrics,Little Red Wagon by Miranda Lambert,Miranda Lambert,45799.0,,6.0,complete,1.0,False,False,False
2015-05-02,73,Wild Child,Kenny Chesney With Grace Potter,89.0,73,5,Wild Child,Kenny Chesney With Grace Potter,,none,wild child,kenny chesney with grace potter,kenny chesney with grace potter,2015,696270.0,https://genius.com/Kenny-chesney-wild-child-lyrics,/Kenny-chesney-wild-child-lyrics,Wild Child by Kenny Chesney (Ft. Grace Potter),Kenny Chesney,32398.0,,3.0,complete,0.7272727272727273,False,False,False
2015-05-02,74,Get Low,Dillon Francis & DJ Snake,61.0,61,3,Get Low,Dillon Francis & DJ Snake,,none,get low,dillon francis and dj snake,dillon francis and dj snake,2015,545431.0,https://genius.com/Dillon-francis-and-dj-snake-get-low-lyrics,/Dillon-francis-and-dj-snake-get-low-lyrics,Get Low by Dillon Francis & DJ Snake,Dillon Francis,48516.0,,1.0,complete,0.7719298245614035,False,False,False
2015-05-02,75,Little Toy Guns,Carrie Underwood,77.0,75,5,Little Toy Guns,Carrie Underwood,,none,little toy guns,carrie underwood,carrie underwood,2015,610495.0,https://genius.com/Carrie-underwood-little-toy-guns-lyrics,/Carrie-underwood-little-toy-guns-lyrics,Little Toy Guns by Carrie Underwood,Carrie Underwood,23680.0,,17.0,complete,1.0,False,False,False
2015-05-02,76,Commas,Future,79.0,76,3,Commas,Future,,none,commas,future,future,2015,,,,,,,,,,0.0,False,False,False
2015-05-02,77,She Don't Love You,Eric Paslay,87.0,77,7,She Don't Love You,Eric Paslay,,none,she don't love you,eric paslay,eric paslay,2015,569029.0,https://genius.com/Eric-paslay-she-dont-love-you-lyrics,/Eric-paslay-she-dont-love-you-lyrics,She Don’t Love You by Eric Paslay,Eric Paslay,11405.0,,6.0,complete,0.9830508474576272,False,False,False
2015-05-02,78,Lonely Eyes,Chris Young,64.0,50,18,Lonely Eyes,Chris Young,,none,lonely eyes,chris young,chris young,2015,454373.0,https://genius.com/Chris-young-lonely-eyes-lyrics,/Chris-young-lonely-eyes-lyrics,Lonely Eyes by Chris Young,Chris Young,10969.0,,3.0,complete,1.0,False,False,False
2015-05-02,79,Bills,LunchMoney Lewis,88.0,79,6,Bills,LunchMoney Lewis,,none,bills,lunchmoney lewis,lunchmoney lewis,2015,711212.0,https://genius.com/Lunchmoney-lewis-bills-lyrics,/Lunchmoney-lewis-bills-lyrics,Bills by LunchMoney Lewis,LunchMoney Lewis,83249.0,,15.0,complete,1.0,False,False,False
2015-05-02,80,Fight Song,Rachel Platten,0.0,80,1,Fight Song,Rachel Platten,,none,fight song,rachel platten,rachel platten,2015,591746.0,https://genius.com/Rachel-platten-fight-song-lyrics,/Rachel-platten-fight-song-lyrics,Fight Song by Rachel Platten,Rachel Platten,841864.0,,8.0,complete,1.0,False,False,False
2015-05-02,81,Prayer In C,Lillywood & Robin Schulz,74.0,23,20,Prayer In C,Lillywood & Robin Schulz,,none,prayer in c,lillywood and robin schulz,lillywood and robin schulz,2015,11173165.0,https://genius.com/Robin-schulz-morten-and-lilly-wood-and-the-prick-prayer-in-c-good-god-mixed-lyrics,/Robin-schulz-morten-and-lilly-wood-and-the-prick-prayer-in-c-good-god-mixed-lyrics,"Prayer in C / Good God (Mixed) by Robin Schulz, ​morten & Lilly Wood & The Prick",Robin Schulz,,,0.0,complete,0.7792207792207793,False,True,False
2015-05-02,82,10 Bands,Drake,75.0,58,10,10 Bands,Drake,,none,10 bands,drake,drake,2015,703738.0,https://genius.com/Drake-10-bands-lyrics,/Drake-10-bands-lyrics,10 Bands by Drake,Drake,1499488.0,,21.0,complete,1.0,False,False,False
2015-05-02,83,Trouble,Iggy Azalea Featuring Jennifer Hudson,84.0,67,4,Trouble,Iggy Azalea Featuring Jennifer Hudson,,none,trouble,iggy azalea featuring jennifer hudson,iggy azalea featuring jennifer hudson,2015,,,,,,,,,,0.0,False,False,False
2015-05-02,84,Ride Out,"Kid Ink, Tyga, Wale, YG & Rich Homie Quan",70.0,70,2,Ride Out,"Kid Ink, Tyga, Wale, YG & Rich Homie Quan",,none,ride out,"kid ink, tyga, wale, yg and rich homie quan","kid ink, tyga, wale, yg and rich homie quan",2015,,,,,,,,,,0.0,False,False,False
2015-05-02,85,Diamond Rings And Old Barstools,Tim McGraw With Catherine Dunn,90.0,85,5,Diamond Rings And Old Barstools,Tim McGraw With Catherine Dunn,,none,diamond rings and old barstools,tim mcgraw with catherine dunn,tim mcgraw with catherine dunn,2015,,,,,,,,,,0.0,False,False,False
2015-05-02,86,Like A Wrecking Ball,Eric Church,93.0,86,4,Like A Wrecking Ball,Eric Church,,none,like a wrecking ball,eric church,eric church,2015,562434.0,https://genius.com/Eric-church-like-a-wrecking-ball-lyrics,/Eric-church-like-a-wrecking-ball-lyrics,Like A Wrecking Ball by Eric Church,Eric Church,42490.0,,5.0,complete,1.0,False,False,False
2015-05-02,87,Lean On,Major Lazer & DJ Snake Featuring MO,100.0,87,2,Lean On,Major Lazer & DJ Snake Featuring MO,,none,lean on,major lazer and dj snake featuring mo,major lazer and dj snake featuring mo,2015,,,,,,,,,,0.0,False,False,False
2015-05-02,88,The Matrimony,Wale Featuring Usher,85.0,85,3,The Matrimony,Wale Featuring Usher,,none,the matrimony,wale featuring usher,wale featuring usher,2015,715731.0,https://genius.com/Wale-the-matrimony-lyrics,/Wale-the-matrimony-lyrics,The Matrimony by Wale (Ft. USHER),Wale,973925.0,,6.0,complete,0.6923076923076923,False,False,False
2015-05-02,89,Love You Like That,Canaan Smith,91.0,89,4,Love You Like That,Canaan Smith,,none,love you like that,canaan smith,canaan smith,2015,569023.0,https://genius.com/Canaan-smith-love-you-like-that-lyrics,/Canaan-smith-love-you-like-that-lyrics,Love You Like That by Canaan Smith,Canaan Smith,18155.0,,2.0,complete,1.0,False,False,False
2015-05-02,90,Legend,Drake,73.0,52,10,Legend,Drake,,none,legend,drake,drake,2015,703734.0,https://genius.com/Drake-legend-lyrics,/Drake-legend-lyrics,Legend by Drake,Drake,2078792.0,,24.0,complete,1.0,False,False,False
2015-05-02,91,American Oxygen,Rihanna,0.0,91,1,American Oxygen,Rihanna,,none,american oxygen,rihanna,rihanna,2015,718028.0,https://genius.com/Rihanna-american-oxygen-lyrics,/Rihanna-american-oxygen-lyrics,American Oxygen by Rihanna,Rihanna,133037.0,,6.0,complete,1.0,False,False,False
2015-05-02,92,Love Me Like You Mean It,Kelsea Ballerini,94.0,92,3,Love Me Like You Mean It,Kelsea Ballerini,,none,love me like you mean it,kelsea ballerini,kelsea ballerini,2015,728310.0,https://genius.com/Kelsea-ballerini-love-me-like-you-mean-it-lyrics,/Kelsea-ballerini-love-me-like-you-mean-it-lyrics,Love Me Like You Mean It by Kelsea Ballerini,Kelsea Ballerini,16583.0,,1.0,complete,1.0,False,False,False
2015-05-02,93,Sangria,Blake Shelton,0.0,93,1,Sangria,Blake Shelton,,none,sangria,blake shelton,blake shelton,2015,566176.0,https://genius.com/Blake-shelton-sangria-lyrics,/Blake-shelton-sangria-lyrics,Sangria by Blake Shelton,Blake Shelton,54018.0,,7.0,complete,1.0,False,False,False
2015-05-02,94,El Perdon (Forgiveness),Nicky Jam & Enrique Iglesias,95.0,66,4,El Perdon (Forgiveness),Nicky Jam & Enrique Iglesias,Forgiveness,other,el perdon,nicky jam and enrique iglesias,nicky jam and enrique iglesias,2015,,,,,,,,,,0.0,False,False,False
